add_date,stock,name,industry,open,close,today_pct,open1,close1,today_pct1,open2,close2,today_pct2,open3,close3,today_pct3,open4,close4,today_pct4,open5,close5,today_pct5,open6,close6,today_pct6,open7,close7,today_pct7,open8,close8,today_pct8,open9,close9,today_pct9,open10,close10,today_pct10
2026-04-09,002384.XSHE,东山精密,电子I,128.0,131.9,0.0305,132.3,143.55,0.085,143.61,146.83,0.0224,147.0,146.0,-0.0068,145.7,145.8,0.0007,145.12,149.55,0.0305,155.0,162.1,0.0458,162.08,157.0,-0.0313,157.19,169.4,0.0777,172.06,186.34,0.083,192.0,186.66,-0.0278
2026-04-09,000063.XSHE,中兴通讯,通信I,33.7,35.56,0.0552,35.5,35.79,0.0082,35.52,35.72,0.0056,36.1,35.83,-0.0075,35.97,35.21,-0.0211,35.42,35.4,-0.0006,35.2,35.33,0.0037,35.32,35.83,0.0144,35.61,35.2,-0.0115,35.08,37.34,0.0644,37.2,36.85,-0.0094
2026-04-09,688313.XSHG,仕佳光子,通信I,96.84,106.98,0.1047,109.01,106.0,-0.0276,105.0,116.8,0.1124,116.2,120.69,0.0386,117.99,114.59,-0.0288,113.81,114.89,0.0095,118.0,125.79,0.066,127.02,125.35,-0.0131,124.15,136.35,0.0983,138.91,145.98,0.0509,144.8,139.3,-0.038
2026-04-09,002131.XSHE,利欧股份,机械设备I,8.03,8.0,-0.0037,8.01,7.99,-0.0025,7.91,8.05,0.0177,8.17,8.12,-0.0061,8.12,7.82,-0.0369,7.97,8.05,0.01,7.96,7.96,0.0,7.92,8.31,0.0492,8.18,8.01,-0.0208,7.94,7.98,0.005,7.99,7.86,-0.0163
2026-04-09,603083.XSHG,剑桥科技,通信I,112.76,115.37,0.0231,116.63,116.06,-0.0049,111.82,118.4,0.0588,118.62,120.44,0.0153,125.32,125.61,0.0023,124.99,131.88,0.0551,138.79,145.07,0.0452,159.43,152.07,-0.0462,150.6,160.93,0.0686,157.96,171.92,0.0884,169.74,164.08,-0.0333
2026-04-09,603778.XSHG,国晟科技,建筑装饰I,32.0,32.84,0.0263,33.0,31.24,-0.0533,31.5,33.1,0.0508,29.79,29.79,0.0,26.81,26.81,0.0,24.13,26.4,0.0941,24.8,24.25,-0.0222,24.82,26.68,0.0749,27.94,29.0,0.0379,26.1,26.1,0.0,26.8,26.54,-0.0097
2026-04-09,002008.XSHE,大族激光,机械设备I,70.9,76.25,0.0755,76.25,76.44,0.0025,74.91,75.68,0.0103,76.49,82.59,0.0797,82.51,78.68,-0.0464,77.7,86.55,0.1139,88.28,87.44,-0.0095,88.47,89.06,0.0067,89.48,92.67,0.0357,91.18,94.05,0.0315,94.87,103.46,0.0905
2026-04-09,300390.XSHE,天华新能,电气设备I,65.0,62.0,-0.0462,62.37,68.3,0.0951,69.36,80.2,0.1563,76.63,81.05,0.0577,79.81,76.93,-0.0361,78.69,85.68,0.0888,85.0,87.79,0.0328,86.47,86.61,0.0016,87.05,85.81,-0.0142,84.05,84.86,0.0096,84.86,80.07,-0.0564
2026-04-09,300342.XSHE,天银机电,家用电器I,58.66,53.31,-0.0912,54.58,55.39,0.0148,55.39,53.87,-0.0274,53.68,53.57,-0.002,53.73,54.19,0.0086,54.63,55.78,0.0211,55.01,57.09,0.0378,57.28,63.0,0.0999,63.53,68.66,0.0807,65.83,66.18,0.0053,67.98,72.31,0.0637
2026-04-09,600666.XSHG,奥瑞德,电子I,7.15,6.56,-0.0825,6.56,6.3,-0.0396,6.01,6.42,0.0682,6.61,6.48,-0.0197,6.31,6.23,-0.0127,6.25,6.85,0.096,6.85,7.09,0.035,7.07,7.16,0.0127,6.89,6.74,-0.0218,6.65,6.82,0.0256,6.77,6.56,-0.031
2026-04-09,000977.XSHE,浪潮信息,计算机I,61.47,65.03,0.0579,65.73,67.46,0.0263,65.96,68.3,0.0355,68.96,67.95,-0.0146,67.93,68.84,0.0134,68.38,68.24,-0.002,68.94,68.19,-0.0109,69.41,73.08,0.0529,70.97,71.33,0.0051,71.61,74.16,0.0356,74.28,73.79,-0.0066
2026-04-09,002361.XSHE,神剑股份,化工I,16.78,16.41,-0.0221,16.41,16.49,0.0049,16.48,16.7,0.0133,16.55,16.85,0.0181,16.85,18.54,0.1003,18.5,19.26,0.0411,18.8,18.75,-0.0027,18.85,20.63,0.0944,21.47,22.69,0.0568,22.46,23.65,0.053,23.65,22.99,-0.0279
2026-04-09,603259.XSHG,药明康德,医药生物I,103.73,106.19,0.0237,106.0,106.33,0.0031,105.8,105.71,-0.0009,106.71,106.55,-0.0015,108.3,106.83,-0.0136,107.11,105.66,-0.0135,105.0,99.39,-0.0534,99.39,99.76,0.0037,99.5,98.55,-0.0095,98.2,99.25,0.0107,99.92,100.19,0.0027
2026-04-09,002491.XSHE,通鼎互联,通信I,15.59,16.14,0.0353,15.5,14.59,-0.0587,14.18,14.82,0.0451,14.53,15.09,0.0385,15.02,14.2,-0.0546,13.95,15.62,0.1197,15.62,15.13,-0.0314,16.3,16.64,0.0209,16.67,16.75,0.0048,16.62,17.22,0.0361,17.01,16.83,-0.0106
2026-04-09,002565.XSHE,顺灏股份,轻工制造I,17.05,17.23,0.0106,17.5,16.66,-0.048,16.42,16.42,0.0,16.52,17.3,0.0472,17.32,17.7,0.0219,17.67,17.75,0.0045,17.86,18.92,0.0594,18.95,20.29,0.0707,22.32,22.32,0.0,22.76,21.95,-0.0356,21.95,19.76,-0.0998
2026-04-10,300059.XSHE,东方财富,非银金融I,19.12,19.66,0.0282,19.42,19.91,0.0252,20.09,20.05,-0.002,20.19,19.75,-0.0218,19.84,19.96,0.006,19.85,19.94,0.0045,19.95,20.05,0.005,20.04,19.94,-0.005,19.86,20.18,0.0161,20.1,19.89,-0.0104,19.85,19.7,-0.0076
2026-04-10,600030.XSHG,中信证券,非银金融I,25.01,25.9,0.0356,25.62,26.09,0.0183,26.3,26.19,-0.0042,26.33,26.01,-0.0122,26.12,26.31,0.0073,26.2,26.26,0.0023,26.23,26.3,0.0027,26.25,26.3,0.0019,26.16,26.71,0.021,26.58,26.48,-0.0038,26.37,26.23,-0.0053
2026-04-10,300014.XSHE,亿纬锂能,电气设备I,65.78,68.85,0.0467,68.65,69.78,0.0165,69.87,72.06,0.0313,72.26,70.08,-0.0302,70.76,70.74,-0.0003,70.24,69.62,-0.0088,69.58,68.73,-0.0122,69.09,71.74,0.0384,71.65,71.54,-0.0015,71.75,71.63,-0.0017,71.66,72.57,0.0127
2026-04-10,603799.XSHG,华友钴业,有色金属I,59.38,60.9,0.0256,60.3,61.89,0.0264,63.05,63.77,0.0114,64.42,62.22,-0.0342,62.78,65.34,0.0408,66.64,65.64,-0.015,65.24,65.22,-0.0003,65.88,64.94,-0.0143,64.33,64.17,-0.0025,64.27,61.69,-0.0401,61.68,64.22,0.0412
2026-04-10,300033.XSHE,同花顺,计算机I,220.27,228.7,0.0383,225.06,235.06,0.0444,238.5,239.59,0.0046,242.0,233.99,-0.0331,236.0,239.77,0.016,237.4,240.88,0.0147,240.3,246.49,0.0258,246.0,245.77,-0.0009,243.8,246.74,0.0121,249.11,236.01,-0.0526,234.31,228.52,-0.0247
2026-04-10,002709.XSHE,天赐材料,电气设备I,44.01,46.46,0.0557,45.63,46.45,0.018,46.84,49.08,0.0478,49.08,47.73,-0.0275,48.23,48.89,0.0137,48.73,48.52,-0.0043,48.23,49.38,0.0238,49.52,52.5,0.0602,52.5,51.81,-0.0131,51.8,49.14,-0.0514,49.15,52.75,0.0732
2026-04-10,002342.XSHE,巨力索具,机械设备I,16.0,15.5,-0.0312,15.56,16.34,0.0501,16.34,17.15,0.0496,17.03,18.29,0.074,18.01,18.51,0.0278,18.07,19.06,0.0548,19.2,19.47,0.0141,19.0,21.42,0.1274,20.32,20.15,-0.0084,19.63,18.96,-0.0341,18.78,19.05,0.0144
2026-04-10,300207.XSHE,欣旺达,电气设备I,25.85,28.63,0.1075,28.72,28.94,0.0077,28.95,30.01,0.0366,29.96,29.1,-0.0287,29.6,29.33,-0.0091,29.17,29.39,0.0075,29.28,29.04,-0.0082,29.04,29.65,0.021,29.59,29.78,0.0064,29.69,29.13,-0.0189,26.6,27.75,0.0432
2026-04-10,002594.XSHE,比亚迪,汽车I,99.39,101.67,0.0229,101.57,104.25,0.0264,103.0,103.82,0.008,103.82,103.03,-0.0076,103.28,105.54,0.0219,104.99,103.78,-0.0115,103.78,102.91,-0.0084,102.91,101.53,-0.0134,101.11,101.62,0.005,101.57,99.98,-0.0157,99.91,99.46,-0.0045
2026-04-10,688041.XSHG,海光信息,电子I,230.49,231.82,0.0058,240.0,245.25,0.0219,251.01,248.78,-0.0089,251.89,252.0,0.0004,252.5,253.0,0.002,258.0,260.0,0.0078,262.0,261.78,-0.0008,260.0,252.55,-0.0287,251.02,259.2,0.0326,268.2,263.4,-0.0179,275.63,285.0,0.034
2026-04-10,300442.XSHE,润泽科技,通信I,88.0,87.04,-0.0109,85.3,89.22,0.046,92.0,91.14,-0.0093,92.0,90.26,-0.0189,90.26,95.78,0.0612,94.0,94.29,0.0031,94.5,95.2,0.0074,93.94,90.05,-0.0414,89.98,93.5,0.0391,92.88,95.87,0.0322,94.78,92.95,-0.0193
2026-04-10,002916.XSHE,深南电路,电子I,245.0,262.03,0.0695,259.0,268.69,0.0374,272.14,285.77,0.0501,284.98,270.93,-0.0493,270.86,270.14,-0.0027,269.45,283.06,0.0505,285.83,287.62,0.0063,285.0,295.33,0.0362,296.82,301.3,0.0151,301.4,301.3,-0.0003,305.0,301.36,-0.0119
2026-04-10,688521.XSHG,芯原股份,电子I,245.0,248.0,0.0122,246.1,239.17,-0.0282,243.71,245.5,0.0073,245.0,254.24,0.0377,252.0,244.7,-0.029,237.0,241.08,0.0172,240.52,251.39,0.0452,254.0,233.06,-0.0824,231.15,250.95,0.0857,253.0,235.5,-0.0692,235.0,228.71,-0.0268
2026-04-10,002837.XSHE,英维克,机械设备I,94.95,99.05,0.0432,99.06,102.86,0.0384,103.16,109.79,0.0643,110.01,105.31,-0.0427,106.9,106.18,-0.0067,105.68,110.67,0.0472,113.2,121.08,0.0696,108.97,108.97,0.0,98.07,104.2,0.0625,100.0,100.68,0.0068,99.14,95.21,-0.0396
2026-04-10,688048.XSHG,长光华芯,电子I,229.0,239.39,0.0454,233.0,255.9,0.0983,260.76,289.0,0.1083,290.0,292.5,0.0086,298.16,298.0,-0.0005,307.0,328.01,0.0684,306.99,309.18,0.0071,301.3,310.76,0.0314,322.0,372.91,0.1581,383.9,367.0,-0.044,380.45,385.73,0.0139
2026-04-13,603019.XSHG,中科曙光,计算机I,84.61,88.99,0.0518,89.53,88.85,-0.0076,90.5,88.29,-0.0244,88.99,88.99,0.0,89.01,89.92,0.0102,90.43,91.97,0.017,90.98,89.4,-0.0174,89.0,91.84,0.0319,92.95,91.68,-0.0137,93.06,92.76,-0.0032,94.76,94.24,-0.0055
2026-04-13,002436.XSHE,兴森科技,电子I,22.61,25.23,0.1159,24.98,25.42,0.0176,25.39,24.7,-0.0272,24.71,24.93,0.0089,24.98,26.15,0.0468,26.6,26.55,-0.0019,26.3,28.21,0.0726,29.0,28.63,-0.0128,29.05,28.4,-0.0224,28.4,28.52,0.0042,28.3,29.23,0.0329
2026-04-13,600010.XSHG,包钢股份,钢铁I,2.95,2.98,0.0102,2.96,2.86,-0.0338,2.84,2.82,-0.007,2.82,2.88,0.0213,2.86,2.86,0.0,2.84,2.88,0.0141,2.87,2.87,0.0,2.86,2.9,0.014,2.89,2.77,-0.0415,2.76,2.74,-0.0072,2.73,2.7,-0.011
2026-04-13,600111.XSHG,北方稀土,有色金属I,53.05,52.34,-0.0134,52.34,50.54,-0.0344,50.57,49.4,-0.0231,49.59,49.39,-0.004,49.0,49.22,0.0045,49.3,50.89,0.0323,50.99,50.6,-0.0076,50.2,50.15,-0.001,49.6,47.16,-0.0492,47.0,47.24,0.0051,47.01,46.83,-0.0038
2026-04-13,002074.XSHE,国轩高科,电气设备I,38.8,39.5,0.018,39.29,39.92,0.016,39.65,38.72,-0.0235,39.14,39.78,0.0164,39.66,40.23,0.0144,40.24,39.94,-0.0075,40.15,40.56,0.0102,40.36,40.5,0.0035,40.76,39.76,-0.0245,39.51,39.88,0.0094,39.67,39.46,-0.0053
2026-04-13,300570.XSHE,太辰光,通信I,124.85,136.6,0.0941,134.99,136.42,0.0106,135.2,130.03,-0.0382,130.78,134.52,0.0286,133.97,141.22,0.0541,143.0,137.45,-0.0388,133.35,143.1,0.0731,143.24,145.5,0.0158,145.72,135.03,-0.0734,129.95,134.1,0.0319,135.2,149.82,0.1081
2026-04-13,002558.XSHE,巨人网络,传媒I,35.16,31.52,-0.1035,31.94,31.75,-0.0059,31.88,32.05,0.0053,32.23,33.27,0.0323,33.0,32.34,-0.02,32.31,32.25,-0.0019,32.25,32.05,-0.0062,31.81,32.1,0.0091,32.1,31.88,-0.0069,31.52,31.16,-0.0114,31.31,31.52,0.0067
2026-04-13,605117.XSHG,德业股份,电气设备I,98.65,103.84,0.0526,104.59,102.11,-0.0237,101.05,96.32,-0.0468,97.17,98.93,0.0181,98.23,101.75,0.0358,101.75,101.1,-0.0064,101.41,101.06,-0.0035,101.44,102.61,0.0115,103.53,105.15,0.0156,104.09,103.75,-0.0033,101.76,99.43,-0.0229
2026-04-13,000938.XSHE,紫光股份,计算机I,26.93,28.24,0.0486,28.09,27.86,-0.0082,27.85,27.48,-0.0133,27.56,28.09,0.0192,27.93,27.7,-0.0082,27.95,28.41,0.0165,28.08,27.61,-0.0167,27.52,29.92,0.0872,30.52,31.2,0.0223,30.88,31.32,0.0142,31.98,32.19,0.0066
2026-04-14,600176.XSHG,中国巨石,建筑材料I,33.07,32.47,-0.0181,31.8,31.1,-0.022,32.12,33.0,0.0274,32.65,33.5,0.026,33.08,31.71,-0.0414,31.71,31.75,0.0013,31.5,32.25,0.0238,32.8,33.52,0.022,33.5,33.0,-0.0149,33.88,33.44,-0.013,33.62,34.5,0.0262
2026-04-14,002428.XSHE,云南锗业,有色金属I,56.0,58.88,0.0514,59.71,57.15,-0.0429,56.27,56.36,0.0016,60.53,62.0,0.0243,63.86,68.2,0.068,68.32,68.4,0.0012,68.53,75.24,0.0979,76.29,76.88,0.0077,76.07,77.12,0.0138,76.93,72.8,-0.0537,72.6,69.68,-0.0402
2026-04-14,300136.XSHE,信维通信,电子I,64.23,68.54,0.0671,68.93,68.47,-0.0067,67.98,69.77,0.0263,68.98,74.88,0.0855,71.64,77.76,0.0854,77.36,77.0,-0.0047,77.06,79.48,0.0314,79.65,83.37,0.0467,82.96,81.26,-0.0205,81.14,88.42,0.0897,87.96,87.45,-0.0058
2026-04-14,603799.XSHG,华友钴业,有色金属I,63.05,63.77,0.0114,64.42,62.22,-0.0342,62.78,65.34,0.0408,66.64,65.64,-0.015,65.24,65.22,-0.0003,65.88,64.94,-0.0143,64.33,64.17,-0.0025,64.27,61.69,-0.0401,61.68,64.22,0.0412,65.22,65.73,0.0078,64.75,64.2,-0.0085
2026-04-14,603993.XSHG,洛阳钼业,有色金属I,19.45,19.56,0.0057,20.0,19.97,-0.0015,19.98,20.29,0.0155,20.02,20.23,0.0105,20.18,20.24,0.003,20.15,20.08,-0.0035,19.94,20.09,0.0075,20.25,19.36,-0.044,19.08,19.37,0.0152,19.3,19.0,-0.0155,18.76,18.48,-0.0149
2026-04-14,600183.XSHG,生益科技,电子I,64.5,66.82,0.036,68.5,66.9,-0.0234,67.32,67.56,0.0036,67.05,69.25,0.0328,69.28,69.8,0.0075,69.51,72.55,0.0437,72.54,76.0,0.0477,76.01,74.95,-0.0139,74.2,72.63,-0.0212,74.0,76.67,0.0361,77.34,76.62,-0.0093
2026-04-14,300017.XSHE,网宿科技,计算机I,19.1,18.67,-0.0225,18.55,18.26,-0.0156,18.49,19.14,0.0352,18.68,18.9,0.0118,18.8,18.66,-0.0074,18.47,17.98,-0.0265,18.3,19.13,0.0454,19.01,18.9,-0.0058,18.53,17.8,-0.0394,17.65,16.89,-0.0431,16.87,16.15,-0.0427
2026-04-14,688111.XSHG,金山办公,计算机I,260.0,248.53,-0.0441,248.0,244.32,-0.0148,246.6,252.46,0.0238,251.0,247.55,-0.0137,248.0,249.65,0.0067,249.0,247.06,-0.0078,247.78,249.21,0.0058,249.9,251.48,0.0063,251.0,249.12,-0.0075,250.46,253.5,0.0121,253.5,247.58,-0.0234
2026-04-14,002202.XSHE,金风科技,电气设备I,24.35,25.3,0.039,25.43,25.02,-0.0161,25.1,24.99,-0.0044,24.99,25.39,0.016,25.14,26.59,0.0577,26.4,26.13,-0.0102,25.88,26.23,0.0135,26.45,25.7,-0.0284,25.66,25.48,-0.007,26.21,26.53,0.0122,26.45,25.51,-0.0355
2026-04-14,688048.XSHG,长光华芯,电子I,260.76,289.0,0.1083,290.0,292.5,0.0086,298.16,298.0,-0.0005,307.0,328.01,0.0684,306.99,309.18,0.0071,301.3,310.76,0.0314,322.0,372.91,0.1581,383.9,367.0,-0.044,380.45,385.73,0.0139,392.94,385.0,-0.0202,393.93,364.59,-0.0745
2026-04-15,600118.XSHG,中国卫星,国防军工I,85.02,86.28,0.0148,86.1,85.49,-0.0071,84.9,85.93,0.0121,85.99,94.52,0.0992,98.0,100.2,0.0224,93.91,97.58,0.0391,96.3,102.0,0.0592,99.96,96.3,-0.0366,94.0,99.5,0.0585,98.0,96.99,-0.0103,96.01,97.93,0.02
2026-04-15,601179.XSHG,中国西电,电气设备I,16.42,17.7,0.078,17.69,17.44,-0.0141,17.45,17.19,-0.0149,17.18,18.22,0.0605,18.23,17.89,-0.0187,17.9,17.95,0.0028,17.96,18.02,0.0033,17.71,17.21,-0.0282,16.97,16.92,-0.0029,16.91,17.2,0.0171,17.15,17.15,0.0
2026-04-15,002364.XSHE,中恒电气,电气设备I,42.49,43.4,0.0214,44.0,42.8,-0.0273,43.03,40.91,-0.0493,41.48,43.7,0.0535,43.67,44.16,0.0112,44.3,43.74,-0.0126,44.21,43.53,-0.0154,43.4,41.69,-0.0394,42.0,41.15,-0.0202,41.0,40.0,-0.0244,39.41,39.75,0.0086
2026-04-15,688981.XSHG,中芯国际,电子I,102.05,103.91,0.0182,103.5,104.18,0.0066,103.82,105.23,0.0136,105.93,107.96,0.0192,107.33,107.46,0.0012,106.8,107.87,0.01,108.88,105.98,-0.0266,105.58,110.96,0.051,113.25,116.58,0.0294,115.24,114.0,-0.0108,113.35,112.47,-0.0078
2026-04-15,000657.XSHE,中钨高新,有色金属I,50.96,47.18,-0.0742,47.61,51.9,0.0901,53.5,56.12,0.049,57.16,58.54,0.0241,58.0,57.81,-0.0033,57.74,58.13,0.0068,57.78,56.57,-0.0209,55.31,55.18,-0.0024,54.01,53.83,-0.0033,53.82,52.1,-0.032,52.07,57.31,0.1006
2026-04-15,603083.XSHG,剑桥科技,通信I,125.32,125.61,0.0023,124.99,131.88,0.0551,138.79,145.07,0.0452,159.43,152.07,-0.0462,150.6,160.93,0.0686,157.96,171.92,0.0884,169.74,164.08,-0.0333,159.76,153.41,-0.0397,155.4,153.36,-0.0131,159.76,154.95,-0.0301,154.27,170.45,0.1049
2026-04-15,300857.XSHE,协创数据,电子I,199.91,200.27,0.0018,201.21,227.61,0.1312,221.0,226.11,0.0231,219.76,219.75,-0.0,217.4,217.31,-0.0004,219.96,260.76,0.1855,259.01,257.11,-0.0073,255.0,264.18,0.036,266.0,258.0,-0.0301,261.85,261.0,-0.0032,255.01,271.77,0.0657
2026-04-15,600276.XSHG,恒瑞医药,医药生物I,57.94,57.73,-0.0036,57.98,57.47,-0.0088,57.2,56.33,-0.0152,56.33,56.34,0.0002,56.35,55.75,-0.0106,55.6,55.44,-0.0029,56.03,56.4,0.0066,56.5,56.05,-0.008,56.06,55.38,-0.0121,55.38,54.84,-0.0098,54.83,54.99,0.0029
2026-04-15,600089.XSHG,特变电工,电气设备I,27.75,28.22,0.0169,27.75,27.95,0.0072,27.8,27.32,-0.0173,27.34,27.89,0.0201,27.9,27.55,-0.0125,27.42,27.49,0.0026,27.6,27.68,0.0029,27.5,26.96,-0.0196,26.92,26.52,-0.0149,26.45,26.84,0.0147,26.85,27.25,0.0149
2026-04-15,002361.XSHE,神剑股份,化工I,16.85,18.54,0.1003,18.5,19.26,0.0411,18.8,18.75,-0.0027,18.85,20.63,0.0944,21.47,22.69,0.0568,22.46,23.65,0.053,23.65,22.99,-0.0279,22.77,21.46,-0.0575,20.39,21.66,0.0623,20.66,20.02,-0.031,19.86,20.05,0.0096
2026-04-15,000547.XSHE,航天发展,国防军工I,27.18,27.67,0.018,27.3,27.4,0.0037,27.12,26.98,-0.0052,26.88,28.75,0.0696,28.7,28.01,-0.024,27.46,27.2,-0.0095,27.0,26.22,-0.0289,26.12,26.3,0.0069,26.0,25.34,-0.0254,25.06,23.5,-0.0623,23.5,24.06,0.0238
2026-04-15,600879.XSHG,航天电子,国防军工I,22.77,23.2,0.0189,23.21,23.16,-0.0022,23.02,23.42,0.0174,23.49,25.53,0.0868,25.54,25.52,-0.0008,24.69,25.21,0.0211,25.1,25.02,-0.0032,24.85,23.62,-0.0495,23.43,23.39,-0.0017,23.4,22.34,-0.0453,22.5,23.07,0.0253
2026-04-15,002149.XSHE,西部材料,有色金属I,52.0,53.65,0.0317,53.04,53.64,0.0113,53.11,54.8,0.0318,54.81,60.28,0.0998,62.79,61.33,-0.0233,59.01,64.1,0.0863,63.98,64.33,0.0055,62.67,57.9,-0.0761,57.4,57.88,0.0084,56.1,56.6,0.0089,56.59,57.74,0.0203
2026-04-16,600875.XSHG,东方电气,电气设备I,38.87,42.04,0.0816,42.5,41.72,-0.0184,41.36,42.51,0.0278,42.13,42.01,-0.0028,41.9,42.21,0.0074,43.98,43.82,-0.0036,44.05,41.47,-0.0586,41.48,40.35,-0.0272,39.98,39.54,-0.011,39.4,39.96,0.0142,40.65,39.01,-0.0403
2026-04-16,600176.XSHG,中国巨石,建筑材料I,32.12,33.0,0.0274,32.65,33.5,0.026,33.08,31.71,-0.0414,31.71,31.75,0.0013,31.5,32.25,0.0238,32.8,33.52,0.022,33.5,33.0,-0.0149,33.88,33.44,-0.013,33.62,34.5,0.0262,34.18,35.7,0.0445,35.65,34.5,-0.0323
2026-04-16,300014.XSHE,亿纬锂能,电气设备I,70.76,70.74,-0.0003,70.24,69.62,-0.0088,69.58,68.73,-0.0122,69.09,71.74,0.0384,71.65,71.54,-0.0015,71.75,71.63,-0.0017,71.66,72.57,0.0127,72.98,71.19,-0.0245,70.82,70.19,-0.0089,69.96,73.85,0.0556,73.25,72.35,-0.0123
2026-04-16,603629.XSHG,利通电子,电子I,87.95,95.85,0.0898,96.61,105.44,0.0914,108.0,107.28,-0.0067,104.0,101.19,-0.027,101.3,108.2,0.0681,108.0,116.48,0.0785,111.68,109.42,-0.0202,107.11,108.5,0.013,119.35,119.35,0.0,130.99,131.29,0.0023,142.32,144.41,0.0147
2026-04-16,600111.XSHG,北方稀土,有色金属I,49.59,49.39,-0.004,49.0,49.22,0.0045,49.3,50.89,0.0323,50.99,50.6,-0.0076,50.2,50.15,-0.001,49.6,47.16,-0.0492,47.0,47.24,0.0051,47.01,46.83,-0.0038,46.9,46.32,-0.0124,47.5,50.95,0.0726,51.88,53.04,0.0224
2026-04-16,600410.XSHG,华胜天成,计算机I,27.1,27.99,0.0328,27.78,28.94,0.0418,29.4,28.99,-0.0139,28.58,27.9,-0.0238,27.93,28.73,0.0286,28.43,27.52,-0.032,27.12,27.19,0.0026,26.9,26.0,-0.0335,23.42,23.4,-0.0009,21.82,22.51,0.0316,22.31,21.92,-0.0175
2026-04-16,600549.XSHG,厦门钨业,有色金属I,56.3,61.88,0.0991,62.17,62.85,0.0109,62.26,63.65,0.0223,63.03,63.99,0.0152,63.7,66.3,0.0408,66.35,62.65,-0.0558,60.7,61.78,0.0178,60.5,56.79,-0.0613,57.0,54.97,-0.0356,55.06,59.47,0.0801,58.5,57.78,-0.0123
2026-04-16,002466.XSHE,天齐锂业,有色金属I,62.55,65.32,0.0443,65.78,66.65,0.0132,66.0,66.82,0.0124,70.0,70.71,0.0101,70.0,70.73,0.0104,70.09,67.97,-0.0302,67.9,73.7,0.0854,73.5,73.65,0.002,74.61,72.53,-0.0279,73.0,75.52,0.0345,75.0,80.03,0.0671
2026-04-16,002342.XSHE,巨力索具,机械设备I,18.01,18.51,0.0278,18.07,19.06,0.0548,19.2,19.47,0.0141,19.0,21.42,0.1274,20.32,20.15,-0.0084,19.63,18.96,-0.0341,18.78,19.05,0.0144,18.29,18.42,0.0071,18.44,18.48,0.0022,18.13,18.9,0.0425,18.93,19.81,0.0465
2026-04-16,002594.XSHE,比亚迪,汽车I,103.28,105.54,0.0219,104.99,103.78,-0.0115,103.78,102.91,-0.0084,102.91,101.53,-0.0134,101.11,101.62,0.005,101.57,99.98,-0.0157,99.91,99.46,-0.0045,100.0,102.34,0.0234,101.85,101.48,-0.0036,101.47,105.4,0.0387,104.54,102.98,-0.0149
2026-04-16,300442.XSHE,润泽科技,通信I,90.26,95.78,0.0612,94.0,94.29,0.0031,94.5,95.2,0.0074,93.94,90.05,-0.0414,89.98,93.5,0.0391,92.88,95.87,0.0322,94.78,92.95,-0.0193,93.01,90.12,-0.0311,90.5,88.31,-0.0242,87.38,90.44,0.035,89.98,89.06,-0.0102
2026-04-16,300017.XSHE,网宿科技,计算机I,18.49,19.14,0.0352,18.68,18.9,0.0118,18.8,18.66,-0.0074,18.47,17.98,-0.0265,18.3,19.13,0.0454,19.01,18.9,-0.0058,18.53,17.8,-0.0394,17.65,16.89,-0.0431,16.87,16.15,-0.0427,16.17,16.45,0.0173,16.3,16.0,-0.0184
2026-04-16,300433.XSHE,蓝思科技,电子I,26.99,25.64,-0.05,25.46,25.99,0.0208,26.88,27.2,0.0119,27.06,26.84,-0.0081,26.6,27.25,0.0244,27.2,26.6,-0.0221,26.44,25.96,-0.0182,25.93,26.71,0.0301,26.5,25.62,-0.0332,25.37,25.82,0.0177,25.72,25.69,-0.0012
2026-04-16,300088.XSHE,长信科技,电子I,6.82,7.77,0.1393,7.52,7.59,0.0093,7.53,7.47,-0.008,7.4,7.18,-0.0297,7.13,7.41,0.0393,7.32,7.13,-0.026,7.04,7.05,0.0014,7.01,7.06,0.0071,6.87,6.57,-0.0437,6.51,6.72,0.0323,6.67,6.55,-0.018
2026-04-17,600703.XSHG,三安光电,电子I,12.13,13.34,0.0998,13.5,13.65,0.0111,13.64,13.58,-0.0044,13.59,14.94,0.0993,15.9,15.51,-0.0245,15.35,15.11,-0.0156,14.98,14.73,-0.0167,14.52,13.99,-0.0365,13.8,13.94,0.0101,13.97,13.67,-0.0215,14.06,14.68,0.0441
2026-04-17,002428.XSHE,云南锗业,有色金属I,60.53,62.0,0.0243,63.86,68.2,0.068,68.32,68.4,0.0012,68.53,75.24,0.0979,76.29,76.88,0.0077,76.07,77.12,0.0138,76.93,72.8,-0.0537,72.6,69.68,-0.0402,68.61,69.22,0.0089,68.72,70.01,0.0188,75.0,77.01,0.0268
2026-04-17,688313.XSHG,仕佳光子,通信I,118.0,125.79,0.066,127.02,125.35,-0.0131,124.15,136.35,0.0983,138.91,145.98,0.0509,144.8,139.3,-0.038,142.51,143.5,0.0069,142.0,145.26,0.023,143.0,134.14,-0.062,130.29,131.16,0.0067,135.0,131.82,-0.0236,136.0,151.23,0.112
2026-04-17,300620.XSHE,光库科技,通信I,237.98,251.64,0.0574,249.81,250.73,0.0037,244.82,256.63,0.0482,258.89,274.31,0.0596,279.99,246.74,-0.1188,241.85,237.66,-0.0173,241.82,239.52,-0.0095,236.74,238.52,0.0075,233.0,235.07,0.0089,239.81,237.78,-0.0085,240.82,247.17,0.0264
