date,stock,name,industry,amount,open,close,pre_close,pct,net_amount_main,net_pct_main,turnover_ratio
2026-05-19,000021.XSHE,深科技,电子制造II,112.24,36.82,37.46,36.82,1.74,-26789.57,-2.39,19.15
2026-05-19,002131.XSHE,利欧股份,通用机械II,82.82,6.79,7.36,6.87,7.13,142780.05,17.24,19.13
2026-05-19,688126.XSHG,沪硅产业,半导体II,70.17,24.41,29.52,24.6,20.0,101090.58,14.41,9.54
2026-05-19,600118.XSHG,中国卫星,航天装备II,68.24,90.66,87.23,96.92,-10.0,-123043.52,-18.03,6.53
2026-05-19,300302.XSHE,同有科技,计算机设备II,66.69,58.0,59.4,53.47,11.09,-12068.24,-1.81,30.45
2026-05-19,603083.XSHG,剑桥科技,通信设备II,66.44,184.02,202.42,184.02,10.0,39500.56,5.95,12.9
2026-05-19,000938.XSHE,紫光股份,IT服务II,63.81,31.56,32.41,31.75,2.08,-20649.62,-3.24,7.07
2026-05-19,688808.XSHG,联讯仪器,通用机械II,60.88,1275.0,1399.96,1344.99,4.09,4068.12,0.67,24.28
2026-05-20,300657.XSHE,弘信电子,元件II,106.06,56.09,51.6,52.08,-0.92,-84831.17,-8.0,42.1
2026-05-20,601899.XSHG,紫金矿业,工业金属II,95.02,30.53,30.39,31.16,-2.47,-115525.03,-12.16,1.53
2026-05-20,688347.XSHG,华虹宏力,半导体II,90.23,148.2,177.8,149.74,18.74,119943.25,13.29,13.35
2026-05-20,002185.XSHE,华天科技,半导体II,79.31,15.13,15.86,15.28,3.8,-10701.18,-1.35,15.31
2026-05-20,002709.XSHE,天赐材料,电池II,78.28,54.88,58.0,54.44,6.54,76014.91,9.71,9.17
2026-05-20,600111.XSHG,北方稀土,稀有金属II,74.76,49.86,51.75,50.11,3.27,49890.67,6.67,4.06
2026-05-20,002837.XSHE,英维克,专用设备II,74.73,77.55,83.24,78.62,5.88,54641.02,7.31,8.14
2026-05-20,688072.XSHG,拓荆科技,半导体II,73.57,569.69,634.54,554.63,14.41,34900.71,4.74,4.36
2026-05-20,300390.XSHE,天华新能,电池II,73.5,87.55,92.45,88.81,4.1,69003.02,9.39,12.02
2026-05-20,600498.XSHG,烽火通信,通信设备II,71.05,56.6,58.48,56.61,3.3,60475.19,8.51,9.48
2026-05-20,600519.XSHG,贵州茅台,白酒II,62.71,1321.0,1315.0,1324.3,-0.7,-63355.21,-10.1,0.38
2026-05-21,300059.XSHE,东方财富,证券II,148.43,19.85,19.98,19.67,1.58,67416.23,4.54,5.41
2026-05-21,000100.XSHE,TCL科技,光学光电子II,108.69,4.47,4.29,4.15,3.37,98549.5,9.07,12.48
2026-05-21,300033.XSHE,同花顺,软件开发II,99.29,229.59,236.2,226.9,4.1,27138.48,2.73,9.26
2026-05-21,002463.XSHE,沪电股份,元件II,82.61,105.58,103.7,103.58,0.12,39562.57,4.79,4.01
2026-05-21,300475.XSHE,香农芯创,其他电子II,81.14,190.82,177.75,186.4,-4.64,-21297.39,-2.62,9.77
2026-05-21,603019.XSHG,中科曙光,计算机设备II,81.01,100.43,92.85,97.96,-5.22,-120137.66,-14.83,5.71
2026-05-21,002436.XSHE,兴森科技,元件II,79.32,33.51,33.26,33.51,-0.75,26482.19,3.34,15.06
2026-05-21,000938.XSHE,紫光股份,IT服务II,78.95,32.59,29.18,32.13,-9.18,-97249.91,-12.32,8.95
2026-05-21,600183.XSHG,生益科技,元件II,74.45,101.58,97.64,100.0,-2.36,-6435.2,-0.86,3.03
2026-05-22,000725.XSHE,京东方A,光学光电子II,291.63,4.66,5.11,4.65,9.89,194081.57,6.66,16.54
2026-05-22,300408.XSHE,三环集团,元件II,92.61,104.99,115.0,98.47,16.79,-22524.98,-2.43,4.41
2026-05-22,300395.XSHE,菲利华,航空装备II,71.39,129.9,140.15,128.4,9.15,27096.55,3.8,10.19
2026-05-22,301666.XSHE,大普微,半导体II,67.66,790.0,888.99,816.0,8.94,-53636.39,-7.93,31.93
2026-05-22,688313.XSHG,仕佳光子,通信设备II,67.04,172.66,174.37,167.55,4.07,-1665.25,-0.25,8.65
2026-05-22,600176.XSHG,中国巨石,玻璃制造II,64.45,35.64,38.17,35.36,7.95,89784.96,13.93,4.29
2026-05-25,000657.XSHE,中钨高新,稀有金属II,73.21,64.8,64.21,62.38,2.93,-63619.69,-8.69,7.9
2026-05-25,603629.XSHG,利通电子,电子制造II,70.63,200.9,202.0,195.65,3.25,-82715.05,-11.71,13.73
2026-05-25,688521.XSHG,芯原股份,半导体II,69.86,273.94,286.27,275.75,3.82,20800.25,2.98,4.71
2026-05-25,300857.XSHE,协创数据,电子制造II,68.27,270.0,267.03,272.0,-1.83,-76017.76,-11.13,5.36
2026-05-25,603083.XSHG,剑桥科技,通信设备II,66.53,192.0,209.0,190.0,10.0,101371.89,15.24,12.12
2026-05-26,002938.XSHE,鹏鼎控股,元件II,116.74,114.91,114.91,113.25,1.47,-139497.5,-11.95,4.34
2026-05-26,002185.XSHE,华天科技,半导体II,112.43,18.65,18.65,16.95,10.03,74664.88,6.64,18.49
2026-05-26,000636.XSHE,风华高科,元件II,110.65,42.12,41.7,41.38,0.77,-16733.58,-1.51,22.87
2026-05-26,002008.XSHE,大族激光,自动化设备II,98.9,142.18,135.45,142.23,-4.77,-146387.66,-14.8,7.73
2026-05-26,688183.XSHG,生益电子,元件II,97.09,114.37,131.49,109.57,20.01,65773.99,6.77,9.27
2026-05-26,002916.XSHE,深南电路,元件II,90.69,403.55,416.97,397.59,4.87,115097.47,12.69,3.3
2026-05-26,603005.XSHG,晶方科技,半导体II,89.72,46.06,45.1,43.05,4.76,-81866.25,-9.12,31.06
2026-05-26,301269.XSHE,华大九天,软件开发II,86.78,130.36,134.82,124.88,7.96,-150994.54,-17.4,12.05
2026-05-26,300223.XSHE,北京君正,半导体II,85.27,139.37,149.6,141.92,5.41,93229.51,10.93,14.16
2026-05-26,600105.XSHG,永鼎股份,通信设备II,83.7,46.65,46.27,47.19,-1.95,-81244.97,-9.71,12.93
2026-05-26,600176.XSHG,中国巨石,玻璃制造II,80.07,38.81,41.09,39.24,4.71,22516.68,2.81,4.87
2026-05-27,002241.XSHE,歌尔股份,电子制造II,111.92,27.09,28.07,27.11,3.54,92207.19,8.24,12.62
2026-05-27,600519.XSHG,贵州茅台,白酒II,105.87,1268.02,1303.0,1273.38,2.33,39236.35,3.71,0.66
2026-05-27,300475.XSHE,香农芯创,其他电子II,90.07,203.5,192.72,194.93,-1.13,20115.57,2.23,10.06
2026-05-27,688498.XSHG,源杰科技,半导体II,84.77,1046.59,1124.0,1041.1,7.96,8980.22,1.06,6.22
2026-05-27,300433.XSHE,蓝思科技,电子制造II,84.63,38.1,40.28,38.48,4.68,48500.07,5.73,4.35
2026-05-27,688313.XSHG,仕佳光子,通信设备II,79.74,159.68,154.69,170.74,-9.4,-103061.94,-12.92,11.3
2026-05-27,688635.XSHG,长进光子,通信设备II,78.98,530.0,659.99,40.98,1510.52,167477.42,21.21,77.53
2026-05-27,600330.XSHG,天通股份,电子化学品II,78.07,28.59,31.21,28.86,8.14,103129.67,13.21,20.45
2026-05-28,601991.XSHG,大唐发电,电力II,85.02,7.73,8.0,7.71,3.76,-28207.93,-3.32,8.66
2026-05-28,000063.XSHE,中兴通讯,通信设备II,81.63,35.23,38.3,34.82,9.99,223248.02,27.35,5.53
2026-05-28,300620.XSHE,光库科技,通信设备II,78.71,256.0,292.99,259.84,12.76,66218.84,8.41,11.42
2026-05-28,002428.XSHE,云南锗业,稀有金属II,77.81,81.01,89.85,81.68,10.0,158519.45,20.37,13.83
2026-05-28,688126.XSHG,沪硅产业,半导体II,75.88,27.27,30.61,28.07,9.05,68737.9,9.06,9.21
2026-05-28,600460.XSHG,士兰微,半导体II,74.91,35.68,38.44,35.58,8.04,44555.89,5.95,12.0
2026-05-28,000657.XSHE,中钨高新,稀有金属II,74.07,64.68,68.97,64.83,6.39,72858.93,9.84,7.55
2026-05-28,600176.XSHG,中国巨石,玻璃制造II,72.9,39.27,43.48,39.53,9.99,59740.42,8.19,4.4
2026-05-28,688048.XSHG,长光华芯,半导体II,71.85,363.19,395.58,360.34,9.78,43774.05,6.09,10.96
2026-05-29,002436.XSHE,兴森科技,元件II,107.21,37.06,38.68,36.34,6.44,124716.89,11.63,18.18
2026-05-29,600519.XSHG,贵州茅台,白酒II,100.37,1270.6,1326.0,1275.98,3.92,91872.46,9.15,0.61
2026-05-29,601869.XSHG,长飞光纤,通信设备II,98.91,369.97,402.81,370.55,8.71,104000.2,10.51,6.23
2026-05-29,600105.XSHG,永鼎股份,通信设备II,91.05,48.79,47.8,48.52,-1.48,-23096.68,-2.54,12.86
2026-05-29,600030.XSHG,中信证券,证券II,86.16,25.12,25.63,24.94,2.77,-7763.79,-0.9,2.7
2026-05-29,002484.XSHE,江海股份,元件II,84.7,81.48,77.85,74.07,5.1,-107053.34,-12.64,13.03
2026-05-29,000977.XSHE,浪潮信息,计算机设备II,80.96,71.0,64.63,66.41,-2.68,26499.82,3.27,8.27
2026-05-29,300058.XSHE,蓝色光标,广告营销II,80.8,16.7,16.7,16.16,3.34,39749.72,4.92,13.72
2026-05-29,603083.XSHG,剑桥科技,通信设备II,80.29,201.96,207.7,203.04,2.3,117173.23,14.59,13.92
2026-06-01,600176.XSHG,中国巨石,玻璃制造II,83.83,41.29,38.32,42.1,-8.98,-94318.66,-11.25,5.36
2026-06-01,300395.XSHE,菲利华,航空装备II,67.72,132.17,116.44,133.75,-12.94,-112215.44,-16.57,10.84
2026-06-01,600011.XSHG,华能国际,电力II,66.15,9.0,9.76,8.87,10.03,26477.88,4.0,6.48
2026-06-01,002916.XSHE,深南电路,元件II,64.23,412.0,380.0,411.41,-7.63,-33218.1,-5.17,2.44
2026-06-01,688820.XSHG,盛合晶微,半导体II,63.67,193.0,178.85,196.5,-8.98,-81659.42,-12.83,19.77
2026-06-02,601899.XSHG,紫金矿业,工业金属II,103.48,30.36,31.58,30.19,4.6,152011.06,14.69,1.62
2026-06-02,688498.XSHG,源杰科技,半导体II,93.0,1089.36,1206.91,1073.44,12.43,8380.76,0.9,6.46
2026-06-02,600105.XSHG,永鼎股份,通信设备II,91.18,45.1,49.61,45.1,10.0,183324.45,20.11,12.96
2026-06-02,300620.XSHE,光库科技,通信设备II,87.37,284.15,320.02,278.65,14.85,68592.25,7.85,11.57
2026-06-02,300285.XSHE,国瓷材料,电子化学品II,82.66,51.44,58.45,51.5,13.5,15337.87,1.86,16.96
2026-06-02,603629.XSHG,利通电子,电子制造II,81.63,194.99,195.41,216.66,-9.81,-123811.99,-15.17,15.85
2026-06-02,002938.XSHE,鹏鼎控股,元件II,78.62,102.03,110.84,102.37,8.27,53727.69,6.83,3.13
2026-06-02,603993.XSHG,洛阳钼业,工业金属II,67.9,18.71,19.74,18.42,7.17,107176.05,15.78,2.02
2026-06-02,000338.XSHE,潍柴动力,汽车零部件II,67.07,33.03,32.22,33.7,-4.39,-56683.49,-8.45,4.3
2026-06-02,603296.XSHG,华勤技术,电子制造II,66.86,85.93,88.0,82.66,6.46,1786.77,0.27,9.56
2026-06-03,000100.XSHE,TCL科技,光学光电子II,114.97,4.57,4.65,4.34,7.14,136333.32,11.86,12.47
2026-06-03,002851.XSHE,麦格米特,电源设备II,105.86,148.0,157.98,147.95,6.78,-50446.85,-4.77,14.8
2026-06-03,603083.XSHG,剑桥科技,通信设备II,94.56,192.91,202.6,189.85,6.72,36729.46,3.88,16.98
2026-06-03,000063.XSHE,中兴通讯,通信设备II,90.79,36.8,36.44,36.3,0.39,-16292.39,-1.79,6.04
2026-06-03,000657.XSHE,中钨高新,稀有金属II,87.24,65.89,71.71,66.51,7.82,87744.96,10.06,8.45
2026-06-03,002916.XSHE,深南电路,元件II,82.52,400.0,382.0,398.8,-4.21,-80345.9,-9.74,3.18
2026-06-03,601208.XSHG,东材科技,塑料II,79.07,52.0,56.49,51.35,10.01,93878.8,11.87,14.05
2026-06-03,600549.XSHG,厦门钨业,稀有金属II,78.31,55.5,59.63,55.46,7.52,42712.44,5.45,8.45
2026-06-03,688313.XSHG,仕佳光子,通信设备II,78.12,160.48,168.53,154.19,9.3,70510.8,9.03,10.26
2026-06-04,600487.XSHG,亨通光电,通信设备II,257.29,93.0,97.87,91.43,7.04,-185986.0,-7.23,10.85
2026-06-04,002008.XSHE,大族激光,自动化设备II,89.42,129.75,134.65,130.6,3.1,115137.7,12.88,7.03
2026-06-04,002050.XSHE,三花智控,家电零部件II,78.38,44.6,47.01,45.08,4.28,53288.73,6.8,4.53
2026-06-04,688347.XSHG,华虹宏力,半导体II,69.63,227.36,244.0,233.24,4.61,51377.95,7.38,7.04
2026-06-04,688126.XSHG,沪硅产业,半导体II,69.21,24.7,28.85,25.28,14.12,-10099.61,-1.46,9.06
2026-06-04,300475.XSHE,香农芯创,其他电子II,68.21,174.77,184.96,177.03,4.48,37352.31,5.48,8.24
2026-06-04,000021.XSHE,深科技,电子制造II,65.5,37.3,39.45,38.08,3.6,239.56,0.04,10.56
2026-06-05,600498.XSHG,烽火通信,通信设备II,118.33,52.0,56.48,52.75,7.07,217250.55,18.36,16.31
2026-06-05,601899.XSHG,紫金矿业,工业金属II,81.56,30.3,29.63,30.34,-2.34,-153383.89,-18.81,1.32
2026-06-05,002491.XSHE,通鼎互联,通信设备II,79.66,26.42,24.82,26.83,-7.49,-116691.76,-14.65,25.26
2026-06-05,688017.XSHG,绿的谐波,自动化设备II,79.29,322.78,393.0,327.5,20.0,114682.2,14.46,12.21
2026-06-05,600703.XSHG,三安光电,光学光电子II,78.93,17.06,16.91,17.06,-0.88,-55147.71,-6.99,9.24
2026-06-05,300620.XSHE,光库科技,通信设备II,78.06,324.0,320.3,319.26,0.33,18496.75,2.37,9.41
2026-06-05,002484.XSHE,江海股份,元件II,76.24,92.01,90.0,96.35,-6.59,10150.21,1.33,10.13
2026-06-05,002428.XSHE,云南锗业,稀有金属II,72.72,87.04,85.5,88.61,-3.51,-28769.58,-3.96,12.54
2026-06-08,300223.XSHE,北京君正,半导体II,80.57,132.38,149.26,139.36,7.1,2937.17,0.36,12.93
2026-06-08,002138.XSHE,顺络电子,元件II,72.01,54.0,55.66,55.61,0.09,10660.93,1.48,16.8
2026-06-08,002851.XSHE,麦格米特,电源设备II,65.96,142.22,149.0,146.5,1.71,27044.96,4.1,9.63
2026-06-08,000657.XSHE,中钨高新,稀有金属II,63.69,66.0,67.92,70.1,-3.11,-202.72,-0.03,6.44
2026-06-08,002916.XSHE,深南电路,元件II,63.24,350.08,369.64,373.0,-0.9,15672.52,2.48,2.55
2026-06-08,300059.XSHE,东方财富,证券II,63.07,18.28,17.72,18.52,-4.32,-128238.5,-20.33,2.61
2026-06-08,688146.XSHG,中船特气,半导体II,62.71,230.86,252.02,230.97,9.11,-33780.42,-5.39,17.14
2026-06-08,002938.XSHE,鹏鼎控股,元件II,62.43,101.04,110.95,105.15,5.52,2194.59,0.35,2.44
2026-06-09,603259.XSHG,药明康德,医疗服务II,75.5,93.88,93.48,96.0,-2.62,-79402.33,-10.52,3.33
2026-06-09,300570.XSHE,太辰光,通信设备II,71.06,158.0,181.71,153.9,18.07,25663.59,3.61,20.93
2026-06-09,600176.XSHG,中国巨石,玻璃制造II,69.31,37.07,39.12,35.56,10.01,111235.16,16.05,4.5
2026-06-09,300346.XSHE,南大光电,电子化学品II,68.44,58.9,62.71,57.19,9.65,26876.58,3.93,17.21
2026-06-09,688126.XSHG,沪硅产业,半导体II,65.16,27.43,31.73,26.44,20.01,86115.99,13.22,7.98
2026-06-09,300390.XSHE,天华新能,电池II,63.68,80.55,87.8,79.95,9.82,95925.05,15.06,11.24
2026-06-09,002371.XSHE,北方华创,半导体II,62.1,601.02,617.1,585.74,5.35,5393.02,0.87,1.41
2026-06-10,601208.XSHG,东材科技,塑料II,93.05,62.57,62.35,59.62,4.58,-101148.94,-10.87,14.69
2026-06-10,688012.XSHG,中微公司,半导体II,87.05,282.89,289.11,285.04,1.43,49403.95,5.68,3.16
2026-06-10,300604.XSHE,长川科技,半导体II,81.9,212.5,226.74,212.73,6.59,38509.44,4.7,7.42
2026-06-10,605358.XSHG,立昂微,半导体II,78.28,74.0,73.5,71.17,3.27,-16333.29,-2.09,14.38
2026-06-10,000657.XSHE,中钨高新,稀有金属II,74.05,69.18,72.9,70.8,2.97,50266.34,6.79,7.03
2026-06-10,002747.XSHE,埃斯顿,自动化设备II,72.49,39.66,35.8,37.53,-4.61,-57128.7,-7.88,24.8
2026-06-10,000338.XSHE,潍柴动力,汽车零部件II,67.05,29.43,28.19,30.35,-7.12,-53356.53,-7.96,4.82
2026-06-10,002353.XSHE,杰瑞股份,专用设备II,66.52,147.5,144.8,151.42,-4.37,15530.82,2.33,6.89
2026-06-10,300666.XSHE,江丰电子,半导体II,65.09,224.85,243.67,224.88,8.36,60285.14,9.26,12.6
2026-06-10,002361.XSHE,神剑股份,塑料II,64.71,17.75,19.1,17.75,7.61,16884.34,2.61,43.49
2026-06-10,688072.XSHG,拓荆科技,半导体II,63.28,586.0,618.0,597.0,3.52,33543.88,5.3,3.63
2026-06-11,002428.XSHE,云南锗业,稀有金属II,112.82,81.6,88.24,80.22,10.0,218165.38,19.34,19.99
2026-06-11,300346.XSHE,南大光电,电子化学品II,82.15,61.71,66.71,61.72,8.08,50229.08,6.11,19.1
2026-06-11,605589.XSHG,圣泉集团,塑料II,80.17,61.34,60.35,59.46,1.5,-55196.81,-6.88,15.64
2026-06-11,300390.XSHE,天华新能,电池II,79.89,88.44,94.03,87.6,7.34,62513.78,7.83,12.97
2026-06-11,600549.XSHG,厦门钨业,稀有金属II,79.65,64.51,67.44,63.35,6.46,47097.19,5.91,7.66
2026-06-11,002407.XSHE,多氟多,化学制品II,79.2,35.5,38.19,34.72,9.99,85106.35,10.75,20.13
2026-06-11,002636.XSHE,金安国纪,元件II,75.72,77.44,84.8,77.42,9.53,-41732.43,-5.51,12.67
2026-06-11,002409.XSHE,雅克科技,半导体II,75.05,126.22,134.81,122.55,10.0,5390.47,0.72,18.1
2026-06-11,688146.XSHG,中船特气,半导体II,67.25,307.87,349.58,291.82,19.79,-16043.12,-2.39,14.47
2026-06-12,300666.XSHE,江丰电子,半导体II,141.48,337.21,274.08,292.4,-6.27,-160747.67,-11.36,21.72
2026-06-12,301308.XSHE,江波龙,半导体II,122.21,545.0,514.89,514.8,0.02,111138.57,9.09,8.07
2026-06-12,300433.XSHE,蓝思科技,电子制造II,102.74,44.0,41.14,42.68,-3.61,-11669.78,-1.14,4.65
2026-06-12,001309.XSHE,德明利,半导体II,98.61,662.1,617.43,632.35,-2.36,83911.31,8.51,9.24
2026-06-12,300475.XSHE,香农芯创,其他电子II,91.78,188.11,187.5,182.16,2.93,71451.82,7.79,10.67
2026-06-12,002156.XSHE,通富微电,半导体II,86.86,62.69,57.22,60.09,-4.78,-100105.44,-11.52,9.59
2026-06-12,603993.XSHG,洛阳钼业,工业金属II,85.1,18.36,19.11,17.37,10.02,168560.96,19.81,2.61
2026-06-15,300408.XSHE,三环集团,元件II,119.67,133.6,150.25,126.5,18.77,35227.79,2.94,4.44
2026-06-15,300059.XSHE,东方财富,证券II,118.17,18.0,18.89,18.0,4.94,66468.33,5.62,4.69
2026-06-15,000630.XSHE,铜陵有色,工业金属II,93.42,7.3,7.66,7.1,7.89,8287.68,0.89,11.19
2026-06-15,600030.XSHG,中信证券,证券II,83.58,26.45,26.86,26.29,2.17,32770.25,3.92,2.55
2026-06-15,300620.XSHE,光库科技,通信设备II,81.57,292.5,343.05,285.88,20.0,75667.03,9.28,10.25
2026-06-15,300223.XSHE,北京君正,半导体II,80.9,149.62,164.3,145.6,12.84,11687.88,1.44,12.23
2026-06-15,300390.XSHE,天华新能,电池II,75.67,96.1,97.12,96.1,1.06,-50343.76,-6.65,11.89
2026-06-16,600176.XSHG,中国巨石,玻璃制造II,117.64,46.94,49.64,45.77,8.46,-37906.76,-3.22,6.04
2026-06-16,300014.XSHE,亿纬锂能,电池II,109.95,66.66,66.88,58.77,13.8,97508.35,8.87,7.88
2026-06-16,300570.XSHE,太辰光,通信设备II,104.7,245.06,263.29,222.1,18.55,-96125.55,-9.18,21.27
2026-06-16,301217.XSHE,铜冠铜箔,电池II,103.13,182.1,178.17,170.16,4.71,-79933.1,-7.75,6.86
2026-06-16,600111.XSHG,北方稀土,稀有金属II,100.37,50.0,51.98,50.47,2.99,40270.15,4.01,5.34
2026-06-16,002436.XSHE,兴森科技,元件II,86.89,39.99,44.1,40.09,10.0,90052.21,10.36,13.26
2026-06-16,300548.XSHE,长芯博创,通信设备II,83.23,286.77,283.3,268.84,5.38,-92837.64,-11.15,10.54
2026-06-16,601958.XSHG,金钼股份,稀有金属II,81.41,28.1,28.88,28.07,2.89,-89995.5,-11.06,8.83
2026-06-16,301526.XSHE,国际复材,玻璃制造II,80.94,35.72,38.68,34.13,13.33,-56982.88,-7.04,15.14
2026-06-16,000063.XSHE,中兴通讯,通信设备II,80.31,36.9,38.0,37.22,2.1,51654.86,6.43,5.29
2026-06-16,688146.XSHG,中船特气,半导体II,79.91,325.8,322.8,318.1,1.48,-19189.96,-2.4,16.01
2026-06-17,002008.XSHE,大族激光,自动化设备II,142.6,139.35,135.84,136.62,-0.57,-31613.07,-2.22,10.84
2026-06-17,600549.XSHG,厦门钨业,稀有金属II,133.07,80.0,80.84,78.41,3.1,-109602.88,-8.24,10.72
2026-06-17,002156.XSHE,通富微电,半导体II,118.41,62.72,67.22,62.93,6.82,43604.64,3.68,11.83
2026-06-17,001309.XSHE,德明利,半导体II,116.17,642.0,709.62,655.66,8.23,50370.17,4.34,10.41
2026-06-17,300475.XSHE,香农芯创,其他电子II,116.0,198.98,245.29,204.41,20.0,130039.93,11.21,11.55
2026-06-17,600105.XSHG,永鼎股份,通信设备II,113.45,59.25,63.09,58.87,7.17,-37098.36,-3.27,12.53
2026-06-17,002851.XSHE,麦格米特,电源设备II,109.4,169.07,178.9,163.64,9.33,-91999.63,-8.41,13.55
2026-06-17,000100.XSHE,TCL科技,光学光电子II,106.56,4.6,5.12,4.65,10.11,147801.35,13.87,11.14
2026-06-17,688012.XSHG,中微公司,半导体II,104.44,314.0,351.0,319.0,10.03,67740.04,6.49,3.34
2026-06-17,002185.XSHE,华天科技,半导体II,96.83,17.5,19.05,17.82,6.9,54049.38,5.58,15.64
2026-06-17,300857.XSHE,协创数据,电子制造II,91.84,239.52,266.99,237.5,12.42,93577.01,10.19,7.37
2026-06-17,601991.XSHG,大唐发电,电力II,87.77,8.85,9.13,8.7,4.94,55591.86,6.33,7.83
2026-06-18,600176.XSHG,中国巨石,玻璃制造II,140.31,53.0,53.5,54.6,-2.01,-120640.0,-8.6,6.58
2026-06-18,601318.XSHG,中国平安,保险II,109.55,52.59,49.38,52.76,-6.41,-195518.11,-17.85,2.04
2026-06-18,601899.XSHG,紫金矿业,工业金属II,108.46,29.96,29.69,30.43,-2.43,-118424.61,-10.92,1.76
2026-06-18,300223.XSHE,北京君正,半导体II,106.56,172.66,186.05,171.7,8.36,-591.67,-0.06,13.85
2026-06-18,600111.XSHG,北方稀土,稀有金属II,93.67,50.0,51.4,50.32,2.15,29467.17,3.15,5.0
2026-06-18,603993.XSHG,洛阳钼业,工业金属II,92.45,19.77,20.04,20.17,-0.64,234.72,0.03,2.6
2026-06-18,600110.XSHG,诺德股份,电池II,86.56,17.5,17.57,17.22,2.03,-67728.05,-7.82,28.4
2026-06-18,002916.XSHE,深南电路,元件II,85.83,456.0,453.8,444.27,2.15,-18420.55,-2.15,2.94
2026-06-22,300059.XSHE,东方财富,证券II,219.81,18.45,20.97,18.6,12.74,,,8.27
2026-06-22,600030.XSHG,中信证券,证券II,146.93,26.45,28.64,26.56,7.83,,,4.33
2026-06-22,301217.XSHE,铜冠铜箔,电池II,117.3,195.55,196.5,200.0,-1.75,,,7.39
2026-06-22,000063.XSHE,中兴通讯,通信设备II,113.95,38.07,39.43,37.89,4.06,,,7.29
2026-06-22,300014.XSHE,亿纬锂能,电池II,102.9,66.0,70.23,66.66,5.36,,,7.08
2026-06-22,600392.XSHG,盛和资源,稀有金属II,99.01,32.78,34.48,31.66,8.91,,,16.82
